id,idade,salario,sexo,renda_extra,tempo_emprego,setor,nacionalidade,status_emprego
790,51.0,64364.948576620955,Feminino,1490.378464400453,18.399266787124034,Educação,Estrangeiro,Desempregado
791,55.0,,Masculino,1490.378464400453,11.17357941106238,Tecnologia,Brasileiro,Desempregado
792,51.0,110208.6853002025,Feminino,,14.775646578204551,Educação,Brasileiro,Empregado
793,35.0,45891.50143390265,Masculino,1490.378464400453,6.381598267536943,Saúde,Estrangeiro,Desempregado
794,47.0,106910.30121145728,Feminino,,35.42237774342526,Educação,Estrangeiro,Empregado
795,32.0,148967.82714597986,Feminino,,0.40041642236545716,Tecnologia,Estrangeiro,Desempregado
796,44.0,34083.858951252034,Masculino,1490.378464400453,35.29636745775154,Tecnologia,Estrangeiro,Empregado
797,51.0,34634.751493932585,Feminino,1490.378464400453,22.86715513398954,Saúde,Brasileiro,Desempregado
798,55.0,67547.51158333436,Masculino,,13.2663137670807,Saúde,Estrangeiro,Empregado
799,50.0,133298.31428141776,Feminino,,28.92228501841319,Saúde,Estrangeiro,Empregado
800,41.0,51941.233598916486,Feminino,,20.31008607450657,Varejo,Estrangeiro,Desempregado
801,32.0,70047.22749129345,Feminino,1490.378464400453,19.96434632430426,Varejo,Estrangeiro,Empregado
802,47.0,33563.17582837245,Masculino,,4.4056913167586575,Tecnologia,Estrangeiro,Desempregado
803,59.0,120394.41140736117,Feminino,,15.580641037816347,Varejo,Brasileiro,Desempregado
804,34.0,76038.29284493139,Masculino,,9.642573834269466,Varejo,Brasileiro,Empregado
805,22.0,119906.09163260536,Feminino,1490.378464400453,0.6278362238511859,Educação,Brasileiro,Empregado
806,46.0,137950.9805433494,Masculino,,14.40398523128453,Varejo,Brasileiro,Desempregado
807,21.0,54095.3933876611,Masculino,1490.378464400453,3.59288517702419,Educação,Brasileiro,Desempregado
808,27.0,125924.50379249391,Masculino,1490.378464400453,10.273201509007407,Saúde,Estrangeiro,Desempregado
809,34.0,32386.73625978166,Feminino,,3.700664847323778,Educação,Brasileiro,Empregado
810,27.0,137355.92352253094,Masculino,1490.378464400453,,Educação,Brasileiro,Desempregado
811,34.0,106346.06844484342,Feminino,,7.960451776607531,Saúde,Estrangeiro,Empregado
812,37.0,134278.34051729395,Masculino,1490.378464400453,39.99396977945601,Saúde,Brasileiro,Empregado
813,41.0,25023.549944572736,Masculino,1490.378464400453,0.08736571428995088,Tecnologia,Brasileiro,Desempregado
814,22.0,46135.13379449907,Masculino,,25.54690544481621,Tecnologia,Brasileiro,Desempregado
815,51.0,73719.92342831151,Masculino,,5.649747921062294,Tecnologia,Brasileiro,Empregado
816,23.0,72437.86292183983,Feminino,,36.82512546843103,Tecnologia,Estrangeiro,Empregado
817,19.0,53341.29786543883,Masculino,1490.378464400453,3.745315733345169,Educação,Estrangeiro,Empregado
818,30.0,72701.49248340001,Masculino,1490.378464400453,,Educação,Brasileiro,Empregado
819,60.0,41106.089000031854,Feminino,,24.437055499339117,Tecnologia,Estrangeiro,Desempregado
820,60.0,76595.14115825325,Masculino,,0.05072307661960984,Varejo,Brasileiro,Empregado
821,28.0,125294.29114490803,Masculino,1490.378464400453,35.76028791667224,Tecnologia,Estrangeiro,Desempregado
822,64.0,84883.75788791891,Masculino,1490.378464400453,20.868472054676733,Varejo,Estrangeiro,Desempregado
823,40.0,27250.011118151873,Masculino,1490.378464400453,10.506789413219382,Saúde,Estrangeiro,Desempregado
824,33.0,77680.50519740593,Feminino,,30.691167100625204,Educação,Estrangeiro,Empregado
825,48.0,28396.877011355522,Feminino,1490.378464400453,37.0666221554748,Educação,Estrangeiro,Empregado
826,28.0,145780.42633834976,Masculino,,19.347632925871757,Varejo,Estrangeiro,Desempregado
827,33.0,40931.74492785862,Feminino,1490.378464400453,12.622138977724436,Tecnologia,Estrangeiro,Desempregado
828,25.0,113461.04079132734,Feminino,1490.378464400453,31.55780495739707,Educação,Estrangeiro,Desempregado
829,21.0,146597.0403615107,Masculino,,27.271419911538185,Varejo,Estrangeiro,Desempregado
830,57.0,128254.88145832148,Feminino,,35.550099350010896,Saúde,Estrangeiro,Empregado
831,21.0,112414.42189077545,Masculino,,27.70056051044772,Saúde,Estrangeiro,Desempregado
832,42.0,129932.61368759586,Feminino,1490.378464400453,9.741133555981452,Educação,Brasileiro,Empregado
833,20.0,147724.83665757847,Feminino,1490.378464400453,37.26636999036076,Tecnologia,Estrangeiro,Empregado
834,49.0,102668.0621566912,Feminino,1490.378464400453,4.193429888239653,Varejo,Brasileiro,Empregado
835,20.0,94898.1008536658,Masculino,,10.717710004273915,Educação,Estrangeiro,Empregado
836,44.0,103529.76380791017,Feminino,1490.378464400453,20.807784308955423,Saúde,Brasileiro,Desempregado
837,46.0,91584.48584519437,Masculino,,22.629681042836054,Tecnologia,Brasileiro,Empregado
838,49.0,104386.13823871485,Masculino,,0.6124234650762173,Varejo,Brasileiro,Desempregado
839,36.0,81230.27599656991,Feminino,,31.2229090328376,Educação,Estrangeiro,Empregado
840,38.0,52305.39786041339,Masculino,1490.378464400453,14.46429273701558,Varejo,Estrangeiro,Desempregado
841,22.0,40030.903313959454,Feminino,1490.378464400453,16.25674164008551,Tecnologia,Estrangeiro,Desempregado
842,35.0,33542.61694153255,Masculino,,32.37478177747783,Tecnologia,Estrangeiro,Desempregado
843,45.0,57914.47296915001,Masculino,1490.378464400453,15.171335669101783,Saúde,Brasileiro,Desempregado
844,59.0,30765.44554196673,Feminino,,1.8889950597901928,Tecnologia,Estrangeiro,Desempregado
845,39.0,95896.3474899232,Feminino,,7.057590818814012,Educação,Estrangeiro,Empregado
846,38.0,60478.55587794004,Feminino,1490.378464400453,38.23612689552729,Varejo,Estrangeiro,Desempregado
847,23.0,128066.85101087902,Feminino,,2.8162144961005664,Tecnologia,Estrangeiro,Empregado
848,18.0,34280.1091235483,Masculino,,14.197248038720648,Tecnologia,Estrangeiro,Desempregado
849,22.0,53293.93679268574,Masculino,1490.378464400453,20.127166682053783,Educação,Estrangeiro,Empregado
850,58.0,116280.76838626823,Masculino,,19.7312330935424,Varejo,Estrangeiro,Empregado
851,29.0,99851.03704793642,Feminino,,0.1583977204857101,Varejo,Estrangeiro,Empregado
852,43.0,33061.40890614594,Masculino,,20.046509258299615,Saúde,Brasileiro,Desempregado
853,63.0,134654.93214527506,Feminino,,15.35089831909637,Saúde,Brasileiro,Empregado
854,51.0,134657.72035327245,Masculino,,38.88317341898229,Varejo,Estrangeiro,Desempregado
855,31.0,66301.00048447173,Feminino,,6.366363359753193,Educação,Estrangeiro,Desempregado
856,43.0,67550.73041869559,Masculino,,14.1661678703798,Educação,Estrangeiro,Empregado
857,62.0,148628.54479377175,Masculino,1490.378464400453,16.77925940359279,Saúde,Estrangeiro,Empregado
858,44.0,103272.02144914228,Feminino,1490.378464400453,15.627741484037951,Tecnologia,Brasileiro,Desempregado
859,26.0,91414.56507100738,Masculino,,26.6332331060745,Educação,Brasileiro,Desempregado
860,43.0,129769.02294399055,Feminino,,8.620514301910752,Tecnologia,Estrangeiro,Desempregado
861,64.0,60661.292294664556,Masculino,1490.378464400453,8.842862112559672,Educação,Brasileiro,Desempregado
862,39.0,78647.82417454461,Masculino,1490.378464400453,29.168437940034124,Varejo,Brasileiro,Desempregado
863,64.0,58472.08443604177,Feminino,1490.378464400453,20.011620747127186,Saúde,Estrangeiro,Desempregado
864,47.0,123645.10582359142,Feminino,1490.378464400453,16.606227042292417,Tecnologia,Estrangeiro,Empregado
865,60.0,96668.66820440225,Masculino,1490.378464400453,6.768122067090072,Tecnologia,Estrangeiro,Desempregado
866,34.0,,Masculino,,7.5010889164866645,Varejo,Brasileiro,Desempregado
867,43.0,56538.40622992582,Masculino,1490.378464400453,0.4220654726360218,Educação,Brasileiro,Empregado
868,53.0,52528.162672164384,Masculino,1490.378464400453,3.6570507544683695,Tecnologia,Estrangeiro,Empregado
869,18.0,86046.82862286734,Masculino,1490.378464400453,22.273547787609644,Educação,Estrangeiro,Empregado
870,25.0,117195.71863660336,Masculino,,35.674925200336396,Varejo,Brasileiro,Desempregado
871,52.0,90654.96969002002,Feminino,,11.486590605222297,Saúde,Brasileiro,Empregado
872,32.0,29080.709693208577,Feminino,,13.109889035845125,Tecnologia,Estrangeiro,Empregado
873,64.0,133568.9382900361,Feminino,,4.624224424460488,Educação,Brasileiro,Desempregado
874,39.0,33085.861689391444,Masculino,,15.545237824284111,Tecnologia,Estrangeiro,Desempregado
875,31.0,144478.06046509405,Masculino,,1.4888681827731665,Educação,Estrangeiro,Desempregado
876,43.0,28142.74478465909,Masculino,1490.378464400453,36.70402785047601,Educação,Brasileiro,Desempregado
877,45.0,111806.3070163386,Feminino,,26.924453924981147,Educação,Brasileiro,Empregado
878,40.0,35275.882963972705,Feminino,,39.629952375728756,Varejo,Brasileiro,Desempregado
879,31.0,138834.57242939243,Masculino,1490.378464400453,35.31292650713975,Saúde,Estrangeiro,Empregado
880,,83054.15452819286,Masculino,,18.919623747926106,Tecnologia,Estrangeiro,Desempregado
881,19.0,42190.471852126924,Feminino,1490.378464400453,,Saúde,Estrangeiro,Empregado
882,,67601.96247373082,Feminino,1490.378464400453,7.623041860687754,Educação,Estrangeiro,Desempregado
883,43.0,45603.08441834526,Feminino,,18.481573713582225,Educação,Estrangeiro,Desempregado
884,31.0,46322.73894463625,Masculino,1490.378464400453,36.12111493971247,Saúde,Estrangeiro,Desempregado
885,24.0,143513.5400214303,Masculino,1490.378464400453,2.034136945432845,Saúde,Brasileiro,Empregado
886,20.0,80655.76403559852,Masculino,1490.378464400453,34.54227211993239,Tecnologia,Estrangeiro,Empregado
887,64.0,123600.28298816994,Feminino,1490.378464400453,13.63791206570439,Educação,Estrangeiro,Empregado
888,40.0,104950.69514721024,Feminino,,35.980510603852395,Saúde,Estrangeiro,Desempregado
889,63.0,109553.29529229904,Masculino,1490.378464400453,37.63519625365939,Varejo,Estrangeiro,Empregado
890,60.0,41461.67980900481,Masculino,,26.83459548007624,Educação,Brasileiro,Desempregado
891,64.0,54273.05585193571,Feminino,1490.378464400453,26.576951463707115,Educação,Estrangeiro,Desempregado
892,62.0,123343.79189430461,Masculino,1490.378464400453,18.110173508349604,Tecnologia,Brasileiro,Desempregado
893,35.0,146345.77580934786,Feminino,1490.378464400453,33.4216089817483,Varejo,Brasileiro,Empregado
894,55.0,57834.45532483146,Feminino,,38.464510337331326,Tecnologia,Estrangeiro,Desempregado
895,52.0,58946.09559387998,Masculino,,31.003272013564768,Varejo,Estrangeiro,Empregado
896,32.0,84112.14160136311,Feminino,,24.87746935026837,Tecnologia,Brasileiro,Desempregado
897,42.0,147980.03910692973,Masculino,1490.378464400453,24.27171583285347,Varejo,Brasileiro,Desempregado
898,54.0,58619.868228308886,Feminino,1490.378464400453,33.97879606334649,Varejo,Estrangeiro,Desempregado
899,45.0,75871.488704283,Feminino,1490.378464400453,21.648150630851934,Varejo,Brasileiro,Empregado
900,27.0,136435.00195293833,Masculino,1490.378464400453,32.15439544995291,Saúde,Estrangeiro,Empregado
901,56.0,25365.12907767025,Feminino,,20.35541020696983,Educação,Estrangeiro,Desempregado
902,34.0,29970.745623571194,Masculino,1490.378464400453,2.497770998956965,Varejo,Brasileiro,Empregado
903,56.0,100508.9596339024,Masculino,,15.35788035616621,Saúde,Estrangeiro,Empregado
904,39.0,138422.52058910587,Feminino,1490.378464400453,17.77763830685995,Saúde,Estrangeiro,Desempregado
905,43.0,54857.08255024096,Masculino,,5.664689799464688,Tecnologia,Estrangeiro,Desempregado
906,61.0,83705.22183508863,Masculino,,4.099853167568512,Educação,Brasileiro,Empregado
907,42.0,81308.16270722728,Masculino,1490.378464400453,21.418597986278165,Educação,Brasileiro,Desempregado
908,34.0,84121.41826193877,Masculino,1490.378464400453,3.405745462243286,Tecnologia,Brasileiro,Desempregado
909,,102814.96196621815,Masculino,,12.117806715603358,Educação,Estrangeiro,Empregado
910,37.0,83717.97037383547,Masculino,1490.378464400453,29.78387903852304,Tecnologia,Brasileiro,Empregado
911,42.0,80933.51766530723,Feminino,1490.378464400453,38.57728718271923,Saúde,Brasileiro,Desempregado
912,21.0,84286.05255390756,Masculino,,28.714823222077143,Saúde,Brasileiro,Empregado
913,27.0,98858.43015888019,Feminino,,39.70502193811481,Varejo,Estrangeiro,Empregado
914,20.0,92125.93604391979,Feminino,,27.933518851176107,Tecnologia,Estrangeiro,Desempregado
915,58.0,131766.99970631304,Masculino,,,Saúde,Brasileiro,Desempregado
916,62.0,31187.10668670833,Feminino,1490.378464400453,26.882101620214478,Saúde,Brasileiro,Desempregado
917,35.0,129164.63393412656,Feminino,,28.086270607876152,Tecnologia,Brasileiro,Desempregado
918,64.0,130490.57657646551,Masculino,,14.869079384658423,Saúde,Estrangeiro,Empregado
919,53.0,60613.50269137011,Masculino,,0.7085540243755606,Educação,Brasileiro,Empregado
920,64.0,82856.49437698134,Masculino,1490.378464400453,28.127991391019478,Saúde,Estrangeiro,Desempregado
921,39.0,,Feminino,,0.8680038110216648,Tecnologia,Estrangeiro,Desempregado
922,51.0,52313.72929426629,Feminino,1490.378464400453,25.247523122402846,Educação,Estrangeiro,Desempregado
923,64.0,,Masculino,,6.544659549702203,Educação,Brasileiro,Desempregado
924,25.0,30548.471521356805,Masculino,,22.624141109921734,Saúde,Brasileiro,Empregado
925,57.0,59727.7590977168,Feminino,1490.378464400453,20.156521015224,Varejo,Estrangeiro,Empregado
926,61.0,127085.27193133975,Feminino,,0.5405456922473029,Educação,Estrangeiro,Desempregado
927,36.0,60570.28772036219,Feminino,,14.514632679804137,Tecnologia,Estrangeiro,Desempregado
928,59.0,127275.83359353094,Feminino,1490.378464400453,24.04364669585211,Varejo,Estrangeiro,Empregado
929,58.0,91449.93307555385,Masculino,,33.94426207595119,Varejo,Brasileiro,Empregado
930,54.0,134982.834670145,Feminino,,35.54568455346069,Educação,Brasileiro,Empregado
931,23.0,96847.4442830519,Feminino,,19.35399880132893,Saúde,Estrangeiro,Empregado
932,,28708.527883092476,Feminino,,29.136899491977527,Varejo,Estrangeiro,Desempregado
933,51.0,109427.52594338615,Feminino,1490.378464400453,12.658183061338306,Saúde,Estrangeiro,Empregado
934,62.0,30606.696002946082,Masculino,,13.687456230346298,Educação,Brasileiro,Empregado
935,23.0,81324.62737289174,Masculino,1490.378464400453,7.77854076729255,Tecnologia,Estrangeiro,Empregado
936,54.0,141178.33680913923,Feminino,,22.477924399729574,Varejo,Brasileiro,Desempregado
937,50.0,45650.492417231275,Feminino,1490.378464400453,12.582566037094608,Tecnologia,Estrangeiro,Desempregado
938,39.0,73734.044117693,Masculino,,3.3748358575402015,Saúde,Brasileiro,Empregado
939,38.0,116232.5386060598,Masculino,1490.378464400453,27.40024346652715,Saúde,Brasileiro,Empregado
940,23.0,135282.31951185595,Feminino,,28.310128304215926,Tecnologia,Estrangeiro,Desempregado
941,23.0,108867.87559281349,Feminino,1490.378464400453,14.399696751162313,Educação,Brasileiro,Desempregado
942,21.0,57271.65677389615,Masculino,1490.378464400453,3.068935978240912,Educação,Brasileiro,Empregado
943,47.0,109325.98161452702,Masculino,,17.051908696137037,Varejo,Brasileiro,Desempregado
944,28.0,62090.95513801125,Masculino,1490.378464400453,17.69341832200862,Varejo,Brasileiro,Empregado
945,47.0,114803.65372734191,Masculino,,26.746835395915717,Educação,Estrangeiro,Desempregado
946,48.0,144254.14094813005,Masculino,,12.61665565034734,Educação,Estrangeiro,Empregado
947,41.0,115174.18138828603,Masculino,,27.303971191252216,Tecnologia,Estrangeiro,Empregado
948,26.0,132860.06286405155,Feminino,,34.859541670295535,Saúde,Estrangeiro,Desempregado
949,20.0,25262.980396985426,Masculino,,9.499441694487993,Saúde,Estrangeiro,Empregado
950,48.0,114696.5155914493,Masculino,1490.378464400453,39.15678224479599,Varejo,Brasileiro,Desempregado
951,57.0,128698.4446081563,Masculino,,15.454725485472277,Educação,Brasileiro,Desempregado
952,54.0,30069.842193085176,Masculino,,10.69034740588247,Tecnologia,Brasileiro,Desempregado
953,53.0,133949.71591102882,Feminino,,16.86044730041162,Varejo,Brasileiro,Empregado
954,41.0,57086.77853875573,Feminino,,3.7758990361543665,Tecnologia,Estrangeiro,Empregado
955,48.0,108161.5127472569,Masculino,,5.0282362604846265,Educação,Estrangeiro,Empregado
956,23.0,125044.35987792583,Feminino,,16.577361878733257,Educação,Brasileiro,Desempregado
957,19.0,107833.06413241943,Feminino,1490.378464400453,30.497780877564004,Educação,Estrangeiro,Empregado
958,37.0,36535.59900915716,Feminino,1490.378464400453,36.01248958297964,Saúde,Brasileiro,Empregado
959,45.0,99540.18985754604,Feminino,,26.592719628650837,Educação,Brasileiro,Empregado
960,28.0,93697.95709026796,Feminino,1490.378464400453,4.208782209526789,Varejo,Estrangeiro,Empregado
961,21.0,137540.15850928394,Feminino,,26.880790487221404,Saúde,Estrangeiro,Desempregado
962,32.0,75529.96620552614,Masculino,,25.41711682811888,Tecnologia,Estrangeiro,Empregado
963,23.0,65135.13713588127,Masculino,,32.23055673173325,Varejo,Estrangeiro,Desempregado
964,47.0,118731.34555455828,Masculino,,33.00994666608724,Varejo,Estrangeiro,Desempregado
965,55.0,76584.41576042457,Masculino,,34.72812303115916,Tecnologia,Estrangeiro,Desempregado
966,19.0,105762.02187563287,Masculino,1490.378464400453,16.565260583163933,Saúde,Estrangeiro,Desempregado
967,32.0,105806.26126557587,Feminino,1490.378464400453,27.914575814085772,Varejo,Brasileiro,Empregado
968,28.0,136004.88304501472,Masculino,1490.378464400453,10.730014356892429,Varejo,Estrangeiro,Empregado
969,25.0,99836.55028988718,Masculino,1490.378464400453,39.97345119934017,Varejo,Brasileiro,Empregado
970,43.0,,Feminino,,7.013369655074397,Saúde,Brasileiro,Desempregado
971,62.0,42358.915799564624,Feminino,1490.378464400453,0.4045772664334324,Saúde,Estrangeiro,Empregado
972,61.0,,Masculino,,5.95234858072704,Saúde,Brasileiro,Desempregado
973,22.0,44290.195660384925,Feminino,1490.378464400453,31.034891581765066,Varejo,Estrangeiro,Empregado
974,23.0,46481.06016588681,Feminino,1490.378464400453,17.87134706032846,Educação,Brasileiro,Empregado
975,43.0,104734.63658295423,Feminino,1490.378464400453,17.900009912417133,Tecnologia,Brasileiro,Empregado
976,,117622.65628432231,Feminino,1490.378464400453,38.20091678446674,Educação,Brasileiro,Desempregado
977,36.0,,Masculino,,36.78539632112297,Saúde,Estrangeiro,Empregado
978,37.0,128627.21656818638,Feminino,1490.378464400453,12.447789512160368,Varejo,Brasileiro,Desempregado
